,Company,JobTitle,Location,EmploymentType,Seniority,Category,GovSupport,Minsalary,Maxsalary,Monthly,JobLink,PostedDate,ClosingDate,RoleResponsibility,Requirements
317,A*STAR RESEARCH ENTITIES,Head Statistician  /  SICS (A*STAR),East,Contract,Executive,Information Technology,Government support available,"$3,400 ","$6,800 ",Monthly,/job/1dada5023f93705bee2a1349526633f2,17-Apr-18,17-May-18,"The incumbent will be responsible for the management of large and complex datasets, acquired through internationally important epidemiological studies.ŒæThis includes liaison with the Data Manager, Data Leads and Principal Investigators to assist with statistical evaluation at all stages of the data lifecycle (data collection, quality control, curation, release and publication). We expect the incumbent to chair meetings with data stakeholders on a regular basis, take the lead on data compilation and quality control, as well as provide tailored analysis-ready datasets to researchers. Responsibilities:äó†  Provide statistical consultancy on research study designs to ensure essential data is collected at a quality required for prospective, planned and completed analyses, including the development and execution of statistical analysis plans, as well as review of statistical methods presented across scientific reports/articles to be submitted for publication Design of research databases in consultation with requirements of researchers as well as data and statistical management team Evaluate data cleaning priorities and all requested data releases based on available resources Guide data cleaning processes by advising on data validation rules, standard ranges, anomalous data handling and assessing data trends Oversee and partner with data leads to ensure quality and consistency of data released for statistical analysis Provide statistical research expertise for selected research projects Line manage a team of statisticians to ensure timely and high quality task completion Train and develop statistical team to grow a repertoire of expertise relevant to our research themes "," A MSc in a quantitative field Experience with working in medical statistics/epidemiology Expert knowledge of one or more statistical packages such as Stata or R Keen attention to detail Good oral and written communication skills Experience working with a multidisciplinary team including scientists, clinicians and administrators would be preferred Excellent technical and administrative organisation skills Experience managing staff, including entry-level hires Understanding of IT infrastructure and database management, including data security risk management   The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified."
318,SENOKO ENERGY PTE. LTD.,Senior Analyst,East,Contract,Professional,Information Technology,Government support available,"$5,000 ","$6,000 ",Monthly,/job/1b74e82bc090e4773953e60de53bcf35,15-Apr-18,15-May-18,"Business process analysis and design (IT business analysis)  To develop actionable insights in business processes, and business data used for decision making and controls in the areas of Sales, Sales operations, Point of Sales, Customer Relationship Management and Billing. 	Œæ  To design and rollout improvements to business processes and data in the above areas, that are enabled and implemented through software and information technology  Œæ Application and Enhancement design and implementation (IT business analysis)  Requirements and Specifications 	 To discover, elicit and analyse requirements To write functional and software requirements specifications   Design 	 To design and document application and data architectures To design application enhancements (or applications functionality)   Build and Quality 	 To build scripts and code fragments to implement enhancements To manage the delivery of software engineering artefacts from vendors   Test and Rollout 	 To test and rollout enhancements on systems To conduct tests (SIT, UAT and other tests)   Train and Enable 	 To train users and develop documentation on the use of systems To write user manuals, and to conduct user training   Transition to Operations 	 To write technical documentation and procedure manuals    Œæ Application Management (Technical systems ownership)  Lifecycle management 	 Planning, design and implementation of overhauls, refactoring and upgrades to ensure system technical stack operates only using manufacturer supported components (no EOL components in production) 		Œæ    Fitness-for-purpose 	 TO-BE applications master plan: to produce and update a 3-year application masterplan to provide a business fit-for-purpose applications ecosystem for the business. 		Œæ  Planning, design and implementation for capacity growth 		Œæ    Fitness-for-operations 	 Operations processes and procedures: To design and put in place operations procedures for applications systems 		Œæ  Uptime and availability: To design applications, in conjunction with infrastructure, to achieve 99.8% uptime availability. 		Œæ  Cybersecurity: To design applications, that in conjunction with infrastructure designs, comply with cybersecurity architecture and information security policies and directives. 		Œæ  Disaster Recovery: To design applications, that in conjunction with infrastructure architecture, comply with disaster recovery architecture and strategy, to allow RPO and RTOs to be achieved. 		Œæ    Application architecture 	 Application architecture and configuration: To maintain up-to-date (1) logical architecture, (2) software and component inventory, (3) configuration register, and (4) definitive media library for all applications under management. 		Œæ  Data schema: To maintain up-to-date data architecture and schema documentation for the systems under management. 		Œæ Œæ     Application and Data maintenance (Technical systems ownership)  Maintenance plans and procedures: to design and execute maintenance plans and procedures, to keep systems fit-for-operations 	Œæ  Software maintenance 	 Software defect resolution: to rectify all defects in applications and underlying software platforms, or implement workarounds if manufacturers do not provide defect rectification patches. 		Œæ  Software overhaul and refactoring: (1) to plan and execute application maintenance and overhaul for all systems under management to ensure that no end-of-life components are in use in production, and (2) to achieve 99.8 % uptime availability (excluding planned downtime). 		Œæ    Data maintenance: 	 To plan and execute data profiling and data quality analysis To plan and execute master data maintenance jointly with business users To plan and execute operational data maintenance jointly with business users, to upkeep data integrity and application fitness-for-purpose. 		Œæ    Systems cybersecurity posture and DR capability maintenance: 	 To execute configuration, patching, hardening and other maintenance activity in conformance with cybersecurity TAC prescriptions 		Œæ  DR capability maintenance: To maintain DR records and keep them up to date monthly, and to execute the annual DR exercise to demonstrate that DR capability is operational. 		Œæ     Application Operations (Application operations)  Systems monitoring and tuning:Œæ 	 To monitor application operations To tune applications performance in response to monitoring, and in line with performance guidelines 		Œæ    Systems operations and administration: 	 Daily systems administration, including writing scripts and code elements Plan and execute systems disaster recovery operations Batch and Daemon operations: To plan, execute and document batch operations and daemon/service upkeep operations. 		Œæ    System patching and upgrades: 	 Plan and execute component and system upgrades Plan and execute systems patching on both an emergency ad-hoc basis, and for routine systems patching cycles 		Œæ    Data patching and cleansing: 	 To carry out and document data cleansing operations periodically with business users, to upkeep data quality and fitness for purpose To carry out data-patching operations regularly, in response to business user requests 		Œæ     Project management   Requirement discovery and analysis (requirement gathering) Gap analysis, scoping and solution design Project planning, costing and scheduling Project resource management Project procurement management Project implementation and control Project quality management Project risk management Project tracking and reporting Post project review 	Œæ   Œæ Domain / areas of coverage You will be covering systems and processes in the following areas:  Sales , E-commerce, Point of Sales systems Order management systems Sales operations systems Customer relationship management systems Product design, management and analytics systems Billing System "," A degree in computer science, information systems or equivalent At least 7 years working experience in IT applications Business environment: 	 Experience in consumer (B2C) billing systems is a plus but not mandatory Experience with CRM systems is a plus, but not mandatory 		Œæ    Functional and business analysis: 	 Experience in IT business analysis (BABOK - CBAP or equivalent) Experience in IT systems analysis work is a must 		Œæ    Technical: 	 Experience in Salesforce or equivalent technology is a plus, but not mandatory Experience in Sitecore Experience Platform or equivalent technology is a plus, but not mandatory 		Œæ    IT lifecycle: 	 Experience in one full project and/or Software Development Lifecycle is essential   Certification: 	 ITIL certification is a plus, but not mandatory Prince2 certification is a plus, but not mandatory   CBAP certification is a plus, but not mandatory "
319,A*STAR RESEARCH ENTITIES,Head Statistician  /  SICS (A*STAR),East,Contract,Professional,Information Technology,Government support available,"$3,500 ","$7,000 ",Monthly,/job/cbda93f0bcc14a977b59f966d9ae30c6,7-Apr-18,7-May-18,"The incumbent will be responsible for the management of large and complex datasets, acquired through internationally important epidemiological studies. This includes liaison with the Data Manager, Data Leads and Principal Investigators to assist with statistical evaluation at all stages of the data lifecycle (data collection, quality control, curation, release and publication). We expect the incumbent to chair meetings with data stakeholders on a regular basis, take the lead on data compilation and quality control, as well as provide tailored analysis-ready datasets to researchers. Responsibilities:äó†äó†  Provide statistical consultancy on research study designs to ensure essential data is collected at a quality required for prospective, planned and completed analyses, including the development and execution of statistical analysis plans, as well as review of statistical methods presented across scientific reports/articles to be submitted for publication. Design of research databases in consultation with requirements of researchers as well as data and statistical management team. Evaluate data cleaning priorities and all requested data releases based on available resources Guide data cleaning processes by advising on data validation rules, standard ranges, anomalous data handling and assessing data trends Oversee and partner with data leads to ensure quality and consistency of data released for statistical analysis Provide statistical research expertise for selected research projects. Line manage a team of statisticians to ensure timely and high quality task completion Train and develop statistical team to grow a repertoire of expertise relevant to our research themes. "," A MSc in a quantitative field Experience with working in medical statistics/epidemiology Expert knowledge of one or more statistical packages such as Stata or R.Œæ Keen attention to detail Good oral and written communication skills Experience working with a multidisciplinary team including scientists, clinicians and administrators would be preferred Excellent technical and administrative organisation skills Experience managing staff, including entry-level hires Understanding of IT infrastructure and database management, including data security risk management  Œæ The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified."
320,DBS BANK LTD.,"VP  /  AVP, Senior BigData Engineer, Consumer Banking Group Technology, Tech & Ops (180000J9)",East,Permanent ...,Middle Management ...,Banking and Finance,Government support available,"$6,500 ","$13,000 ",Monthly,/job/44e638b745612db496bf231ea9112120,23-Mar-18,22-Apr-18,"As a Senior Data Engineer you'll be a Machine Learning and Data Engineering Specialist and help us discover the information hidden in vast amounts of data. You'll help us make smarter decisions to deliver even better products and apply data mining techniques and statistical analysis to build high quality prediction systems integrated with our products.   ResponsibilitiesŒæ  Design and implement key components for highly scalable, distributed data collection and analysis system built for handling petabytes of data in the cloud.Œæ Move architecture and implementation through the development pipeline, from research to deployment Work with architects from other divisions contributing to this analytics system and mentor team members on best practices in backend infrastructure and distributed computing topics.Œæ Analyze source data and data flows, working with structured and unstructured data. Manipulate high-volume, high-dimensionality data from varying sources to highlight patterns, anomalies, relationships and trends Analyze and visualize diverse sources of data, interpret results in the business context and report results clearly and concisely. Apply data mining, NLP, and machine learning (both supervised and unsupervised) to improve relevance and personalization algorithms. Work side-by-side with product managers, software engineers, and designers in designing experiments and minimum viable products. Build and optimize classifiers using machine learning techniques and enhance data collection procedures that is relevant for building analytic systems. Discover data sources, get access to them, import them, clean them up, and make them äóìmodel-readyäóù. You need to be willing and able to do your own ETL. Create and refine features from the underlying data. Youäó»ll enjoy developing just enough subject matter expertise to have an intuition about what features might make your model perform better, and then youäó»ll lather, rinse and repeat. Run regular A/B tests, gather data, perform statistical analysis, draw conclusions on the impact of your optimizations and communicate results to peers and leaders. "," 10+ years of Experience in one or more areas of big data and machine learning The ability to work with loosely defined requirements and exercise your analytical skills to clarify questions, share your approach and build/test elegant solutions in weekly sprint/release cycles. Development experience in Java/Scala and pride in producing clean, maintainable code Practical experience in clustering high dimensionality data using a variety of approaches Real world experience in solving business problems by deploying one or more machine learning techniques Experience creating pipelines to analyze data, extracted features and updated models in production. Independence and self-reliance while being a pro-active team player with excellent communication skills. Hands-on development with key technologies including Scala, Spark, and other relevant distributed computing languages, frameworks, and libraries.Œæ Experience with distributed databases, such as Cassandra, and the key issues affecting their performance and reliability.Œæ Experience using high-throughput, distributed message queueing systems such as Kafka. Familiarity with operational technologies, including Docker (required), Chef, Puppet, ZooKeeper, Terraform, and Ansible (preferred).Œæ An ability to periodically deploy systems to on-prem environments.Œæ Mastery of key development tools such as GIT, and familiarity with collaboration tools such as Jira and Confluence or similar tools.Œæ Experience with Teradata SQL, Exadata SQL, T-SQL Strong experience in graph and stream processing Experience in migrating SQL from traditional RDBMS to Spark and BigData technologies Experience in building language parsers using ANTLR, query optimizers and automatic code generation In-depth knowledge of database internals and Spark SQL Catalyst engine "
321,JABIL CIRCUIT (SINGAPORE) PTE. LTD.,IT Manager,East,Permanent ...,Middle Management ...,Banking and Finance,Government support available,"$8,500 ","$12,000 ",Monthly,/job/3445f51dbb5cb8bdf3e1f6ebaebe9e16,13-Apr-18,13-May-18,"Job Summary ŒæThe role focuses on data ingresion (eg. fetching and discovering information from various data sources), work with data scientist to get better insight of the data to support business integration and decision making. This is an essential role in a big data lake platform to work closely with Users/software/application teams on the database structures based on the data storage and retrievals needs within each department. Establish and maintain the data governance structure,data management and support are other critical roles of data architect to ensure data readiness, consistency and in line with data policies that data apply. Œæ Essential Duties & Responsibilities Œæ- Define, develop and implement a department strategy, which contributes to the business strategic direction. Œæ- Develop and communicate an understanding of the business strategy as it pertains to other IT Departments. Œæ- Understand and communicate business strategy and develop application & technical infrastructure to support this strategy. Œæ- Deliver IT services in line with business requirements to internal customers, standardize platforms, and ensure Hardware/Software/Solution meets baseline compliance and implementation standards. Œæ- Financial Management/ Cost Center Management; forecasting of costs and management of IT financials for your IT cost center including variance analysis. Management of Assets, Capital Costs, Prepare ROI related documentation and Business Cases. Prepare and Analyze financial data and results. Create action plans as needed. Œæ- Responsibility for financial forecasting and cost management of group IT function. Œæ- Identify creative ways to reduce cost by streamlining processes and systems (i.e. modification of responsibilities or consolidation of tasks, elimination of non-value added processes, or complete re-engineering of processes and systems). Œæ- Accountability for the overall provision of an end to end IT service across agreed services. Œæ- Accountability for driving the IT service agenda and for facilitating and implementing IT service improvements across the business. Œæ- The communication and management of operational IT service issues. Œæ- Collaborate with internal IT teams to effectively deliver services to end users. Œæ- To identify, track and manage key operational risks to the service, providing strong co-ordination with the business, IT and Operational Risk. High attention given, but not limited to, business continuity, IT audit requirements and software compliance. Œæ- Drive metrics management and performance of IT support and services with a focus on a data driven continuous improvement approach. Œæ- Collaborate with, and understand the needs of internal/external customers from a business process and product perspective to help drive key IT solutions for driving operational efficiencies. Œæ- Accountable for accurate and timely delivery of monthly reporting to the business. Œæ- Accountability for the provision of a reliable and stable service which meets the customer's needs and is sustainable. Œæ- Drive awareness of change management activity for high category services ensuring that the business impact of change activity is understood and risks to business processing highlighted. Œæ- Selects, develops, and evaluates personnel to ensure the efficient operation of the IT function.","Education & Experience Requirements Œæ- Bachelor's Degree in Computer Science or Management Information Technology. Œæ- Plus 6 to 8 years experience in a relevant Jabil IT position OR equivalent external work experience, including at least 5 years experience in a supervisory or management role within an Information Technology department. Œæ- ITIL Foundation Certification Preferred. Œæ- Or an equivalent combination of education, training or experience."
322,CAPITA PTE. LTD.,Test Manager,East,Permanent ...,Manager,Information Technology,,"$6,000 ","$8,000 ",Monthly,/job/151e271d425161a9e0478db4253485d1,10-Apr-18,10-May-18," Liaison with the various support test data and environment support vendors to enable the provisioning/configuration, maintenance, change control, and use of physical/logical system environments (hardware, software, data); Working collaboratively with the Test Architects and Test Leads on assigned projects and enable provisioning/configuring test data & test environments as required for functional and non-functional testing; Reviewing design/test documentation on assigned projects and providing input to the Test Environment Manager towards the definition of the test data and environment strategy for the project; Reviewing design/test documentation on assigned projects to ensure test environment approach is achievable; Escalate issues around environment /data that will not be fit for purpose to the IVS delivery and management teams; Attendance at core team meetings and other project meetings, and act as the first point of contact to the test environments team; Preparation of Impact assessments/ estimates for service being provided; Performing test environment sanity checks prior to handing over to the project and test teams ; Creating new data or obtaining existing data to meet the test data requirements of the project; Analyzing new projects for environment impacts from the test environment bookings received; Understanding testing environment touch points to analyze and comprehend changes in order to properly assess testing impacts; Working with Test Managers/ Architects/ Leads to ensure that and modifications made to the test environments as part of testing do not negatively impact other projects sharing the same test environment; Following test environment design as per corporate standards and policies; Adhering to defined Release Management processes and Service Level Agreements across all assigned projects; Publishing environment related architecture documentation for projects to communicate environment information as needed; Providing input to the Test Architect towards developing and maintaining an Test Data and Test Environments Inventory and the related documentation, including descriptions, high level specifications, diagrams, charts, graphical representations; working with the IP Retention Specialist to ensure these are appropriately catalogues and stored; Proactively managing test environments/test data in scope are to ensure they are available as per time scheduling requirements of engaged projects; Conducting Root Cause analysis for test data and environment defects; Taking appropriate action based on determination of defect root cause; Providing daily maintenance for the test environments and coordinate any updates or outages; Performing environment coordination and metric gathering; Providing test Environment on-call/ weekend support as per the roster; Creating, documenting, and maintain reporting tools and reports that are needed to support the test data and environment management function; Leading test data and environment support services across multiple projects without compromising the quality of service on each individual project; Conducting analysis of changes to scope and schedule for the project and highlighting any potential interdependencies or risks to the Architects; Maintaining central tracking on assigned projects to allow all stakeholders to determine the status of the Test environments in terms of release level and test booking status; The TEL must be able to understand the end to end support and delivery lifecycle for test data and environments, as well as assist in the identification of unforeseen issues proactive monitoring and rectification of environment incidents.Œæ "," An IT or related tertiary qualification and 10+ years Test Environments Management experience, preferably in Telecommunications 8+ years working in release/configuration management, architecture, infrastructure design and/or software development. Experience in complex Environment set up and Œæarchitecture (Linux, Unix based systems, network, storage, database, with focus on capacity planning, sizing, technical performance and different infrastructure tools used to deliver the services) General technical knowledge of CPU, network, storage, database, Operating System, application development tools Understands and has experience in ITIL Framework and service management. Understands and has experience of metric and measurement frameworks for TEMS.Experience in all elements of the Test Life Cycle i.e. planning, specification, execution, recording, completion and defect management Demonstrated technical competency test data and test environment management Consultative nature when dealing with peers  Œæ Only shortlisted applications will be notified by our consultants. CAPITA PTE LTD | EA License No : 08C2893 Soo Sheng Hui | REG No : R1654858"
323,COMTEL SOLUTIONS PTE LTD,Senior lead Qlikview Consultant,East,Permanent ...,Manager,Information Technology,Government support available,"$6,000 ","$9,000 ",Monthly,/job/3eead4af8b02b7887cae271a176fa525,26-Mar-18,25-Apr-18," Implement the 3-tier architecture (Data-Extraction, Data-Modeling and Application Development) as recommended in QlikView best practices guide. Perform detailed data analysis/data profiling (i.e. determine the structure, content, and quality of the data through examination of source systems and data samples). Ensure a focus on data quality by developing data standards such as a common business vocabulary, naming conventions, data standards and transformation rules. Develop a robust data model that will support the current requirements and future business growth utilizing Agile Methodology. Create QVDäó»s & updated on timely basis as database updates. Develop ETL Scripts while loading the data, resolved Circular Relationships, Synthetic Keys. Implement data level security using Section access that hides selected areas of the dashboard & filters data dynamically depending upon user privileges. Do performance tuning by analysing and comparing the turnaround times between SQL and QlikView. Write functions, packages, procedures, triggers and views in PL/SQL if required for performance tuning. Perform Unit, System and User Acceptance Testing and Performed Data Validation for all the reports and dashboards generated from various database sources. "," Must be a Senior level consultant (Preferably 10+ years) with some experience as Team Lead Confident in dealing with senior management and ability to explain technical terms in business friendly language to senior management 8+ years of experience in architecture, development, and deployment of information delivery systems with extensive focus on DataWarehouse/Business Intelligence using QlikView 11.x/10.x/9.x etc. Domain experience includes Pharmaceutical, Healthcare. 5+ years of extensive experience in Full Life Cycle Development including Analysis, Design, Implementation and Maintenance of different analytical applications using QlikView suite of Products (QlikView Server, Publisher and QlikView Enterprise). Expertise in working with diverse business users to understand the requirements and develop a robust data model that will support the current requirements and future business growth utilizing Agile Methodology. Strong Knowledge in designing and developing Data marts, Data Warehouse using Multi-dimensional models such as Snow Flake and Star Schema.  Interested applicants are invited to apply by clicking upon the link below or by email to recruit@comtel-solutions.com"
324,A*STAR RESEARCH ENTITIES,Research Officer (Systems Biology) /  SICS (A*STAR),Central,Contract,Senior Management,Information Technology,Government support available,"$2,500 ","$5,000 ",Monthly,/job/69165430cb0e5c22b60488e790739226,17-Apr-18,17-May-18,"The Systems Biology group at SingaporeŒæInstitute forŒæClinicalŒæSciencesŒæ(SICS),ŒæAgencyŒæofŒæScienceŒæandŒæTechnologyŒæResearch(A*STAR) focuses on analyzing and interpreting big data in life sciences. More specifically, we use high throughput data (genetics, genomics, epigenomics, lipidomics, clinical/cohort data) obtained primarily from birth cohorts and other clinical studies to study highly prevalent metabolicŒæandŒædevelopmentalŒædiseasesŒæ(e.g.ŒædiabetesŒæandŒæobesity)ŒæforŒæbiomarker discovery. We are seeking a Research Officer to help professionally manage the groupäó»s data and IT infrastructure for the group. Duties include:  Collating, organizing and distributing data to group members (data management activities).   Help manage a Linux-based high performance computer (system admin activities) Help provide technical support to team members  The successful candidate must have a positive and helpful attitude with a keen interest in learning new skills as required. Œæ Job Responsibilities: Data management activities  Organize and maintain a central storage for the group including regular backups Take receipt of incoming data verify the integrity of such data Safe storage of hard disks and archival tapes Securely share data with group members and collaborators Proactively identify potential issues and propose solutions Create and maintain documentation as necessary 	Œæ  System admin activities for Linux HPC server  Bash scripting (or equivalent) Maintain a high performance computing cluster (with support from external vendor) Ad-hoc training of staff on simple Linux commands, job scheduling, data transfer, git etc. Install and update new software as necessary Maintain regular backups and archiving Help troubleshoot as necessary 	Œæ  Admin related activities  Managing software purchases and renewals Be point of contact with the data team, NEC and the IT teams at SICS and A-STAR on technical matters 	Œæ  Miscellaneous  There is also additional scope for the person to carry out a scientific project that is in line with the groupäó»s objectives. For example, using TRANSMART or Tableau or Shiny R for data visualization. Propose and implement useful solutions for the group members to improve productivity "," Degree in Computational Sciences, IT or closely related fieldŒæorŒæpolytechnic diploma with equivalent work experience Data managementŒæ (avoid redundancies, version control, backups) Experience with high performance computing (e.g. job scheduling, resource management) Handling and manipulation of large datasets Experienced with Unix/Linux tools Ability to write simple Bash or Perl scripts Experience with R programming is a plus Experience working with technical and non-technical people Able to work well as part of a dynamic team Communication skills Highly motivated to learn and share knowledge   The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified."
325,AVIVA ASIA PTE LTD,Digital Security and Information Protection Lead,Central,Contract,Senior Management,Information Technology,,"$6,600 ","$12,500 ",Monthly,/job/c865337e286fce24e7006bc50ab921ae,12-Apr-18,12-May-18," Ensure key digital/cyber and information security risks have been understood, identified and managed and/that, where concerns or doubts exist, are raised with management. Support Digital projects and implementations to mitigate security risks and comply with MAS, risk and control or audit requirements Assess and review existing processes/baselines and security measures to ensure they are working effectively Manage and report on security vulnerability assessments and patching Conduct general IT security awareness trainings to improve IT security knowledge of users Manage security incidents and liaise with various IT functions, Business and/or Data Protection, Risk and Compliance, and end users. Perform Information Security Risk Assessments for new projects and systems Providing advice and consultancy on security risks and controls Perform periodic IT security control testing and remediate gaps identified within defined timeframe Implement Information/Data Protection initiatives under Asia Regional Office. Oversee the management of information within Aviva in compliance with applicable legal/regulatory requirements on Data Protection (PDPA, GDPR etc)and the Information Security Code of Conduct; Develop and manage Avivaäó»s data protection and information security framework and strategy, including the development, implementation and review of related policies, procedures and guidelines to ensure compliance with applicable legal/regulatory requirements on Data Protection; Provide guidance, advice and support to employees on data protection, information security matters for compliance with Avivaäó»s data protection policies and processes; including giving directions on the handling of personal data in Avivaäó»s possession; Set the direction and provide guidance for handling of queries or complaints about personal data or information usage and processes from customers, employees and other individuals; Administer periodic reviews of Avivaäó»s data protection and information security framework and carry out investigations of business unitsäó» processes or incidents to ensure continued compliance with applicable legal/regulatory requirements on Data Protection; Advise Management on any non-compliance by Avivaäó»s employees and consult with People Function on appropriate disciplinary actions to be taken; and Advise on the due diligence requirements for the appointment and use of data intermediaries and other third party vendors, as well as for cross-border transfers of personal data, including ensuring that adequate contractual safeguards are put in place, and/or appropriate consents has been obtained. "," Degree in IT/Computer Science and/or professional certifications in information security and privacy such as CISSP, CISA, CEH, CIPP, CIPM Ability to weigh business risks and enforce appropriate information security measures Knowledgeable in ISO 27000 information security standards and MAS regulatory requirements. Knowledgeable in Agile SDLC and how to embed security into it. At least 8-10 years of work experience in supporting digital/cyber security operations, risk assessment, audit and compliance. "
326,JOOBPER PTE. LTD.,Sales and Business Development Director,East,Contract ...,Senior Executive,Information Technology,Government support available,"$18,000 ","$22,000 ",Monthly,/job/2da48ce8e65264ed9a8be58dfb6bd2a3,24-Mar-18,23-Apr-18,"Joobper is helping our client to search for Sales and Business Development Director for APAC. Œæ Understands the industry, market trends, and system application details and has in-depth customer relationships. Leads all sales activities necessary for the profitable growth of Companyäó»s business with Data Center customers. Puts strategies in place to grow market share in data centers across the organization including branch based, above branch based, and national/global based selling organizations. This will include developing programs, tools, training and on-going support to maximize the productivity and effectiveness of a data center focused sales team. Works in conjunction with the local branch strategy. Leads efforts for recognition of our sales force as a leading solutions seller in our industry. Provides a continuous improvement focus, market expertise and sales support to the APAC business. DUTIES:  Directly responsible to exceed sales plans on a monthly, quarterly and yearly basis of Company's offerings to customers in the data center business. Manages a team of data center selling experts who sell directly to all players in the data center ecosystems including owners, facility directors, security directors, contractors and consulting engineers. Builds and implements Account Management strategies for key, target, managed, and maintained owner, consultant and contractor accounts focused on the data center industry. Builds the äóìbest at every customeräóù relationships through directly employed sales professionals leading to market share growth in equipment, control and security & fire offerings. Develops and maintains an intimate knowledge of data center market landscape, dynamics, regulatory requirements, competition, sales channels, and market growth strategies. Serves as the data center market subject matter expert to assist in development of thought leadership content including white papers, articles, training materials, etc. Identifies emerging data center HVAC trends and work with the necessary stakeholders (e.g., product development) to validate and develop new product offerings. Leads broad sales initiatives by understanding key success factors and barriers across the data center market segments and developing strategies and tactics to address them. Develops a deep pool of talent and recruitment targets from the industry Responsible for applying Sales Management Practices in the management of the data center sales team including forecasting, 1-on-1 process, and performance metrics expectations. Actively seeks, captures, and makes available to the entire selling organization best practices and techniques that lead to profitable growth in market share for controls(measured in BMA) and equipment market share (ARI) across all direct channels. Works with the Sales leaders to create and implement of strategic plan for the annual sales plans. Manages sales performance productivity to established standards. Develops and reviews metrics to ensure productivity levels are achieved. Facilitates consistent sales processes and offerings. Coaches the development and coordination of the implementation of process and productivity measurements and review. Provides direction and guidance to the development of the sales incentive programs. Provides feedback on the effectiveness of these programs to drive desired results. Performs other duties and projects as assigned.  Œæ"," Bacheloräó»s degree in engineering, marketing, or equivalent experience. Ten to twelve yearsäó» experience in sales, sales management, and marketing including 8 to 10 years of sales management experience and direct sales experience in the data center market. Demonstrated organizational credibility in achievement of sales and profit plans over an extended period of time. Has an understanding and knowledge of building industry and ability to coordinate different parts of organizations to achieve success. Fluent English and Chinese communication. "
327,DBS BANK LTD.,"VP  /  AVP, Principal BigData Engineer, Consumer Banking Group Technology, Tech & Ops (1800007N)",East,Contract ...,Senior Executive,Information Technology,,"$6,500 ","$13,000 ",Monthly,/job/009727a663dd83967095c3085ea80b95,23-Mar-18,22-Apr-18," Design and implement key components for highly scalable, distributed data collection and analysis system built for handling petabytes of data in the cloud.Œæ Move architecture and implementation through the development pipeline, from research to deployment Work with architects from other divisions contributing to this analytics system and mentor team members on best practices in backend infrastructure and distributed computing topics.Œæ Analyze source data and data flows, working with structured and unstructured data. Manipulate high-volume, high-dimensionality data from varying sources to highlight patterns, anomalies, relationships and trends Analyze and visualize diverse sources of data, interpret results in the business context and report results clearly and concisely. Apply data mining, NLP, and machine learning (both supervised and unsupervised) to improve relevance and personalization algorithms. Work side-by-side with product managers, software engineers, and designers in designing experiments and minimum viable products. Build and optimize classifiers using machine learning techniques and enhance data collection procedures that is relevant for building analytic systems. Discover data sources, get access to them, import them, clean them up, and make them äóìmodel-readyäóù. You need to be willing and able to do your own ETL. Create and refine features from the underlying data. Youäó»ll enjoy developing just enough subject matter expertise to have an intuition about what features might make your model perform better, and then youäó»ll lather, rinse and repeat. Run regular A/B tests, gather data, perform statistical analysis, draw conclusions on the impact of your optimizations and communicate results to peers and leaders. "," 10+ years of Experience in one or more areas of big data and machine learning The ability to work with loosely defined requirements and exercise your analytical skills to clarify questions, share your approach and build/test elegant solutions in weekly sprint/release cycles. Development experience in Java/Scala and pride in producing clean, maintainable code Practical experience in clustering high dimensionality data using a variety of approaches Real world experience in solving business problems by deploying one or more machine learning techniques Experience creating pipelines to analyze data, extracted features and updated models in production. Independence and self-reliance while being a pro-active team player with excellent communication skills. Hands-on development with key technologies including Scala, Spark, and other relevant distributed computing languages, frameworks, and libraries.Œæ Experience with distributed databases, such as Cassandra, and the key issues affecting their performance and reliability.Œæ Experience using high-throughput, distributed message queueing systems such as Kafka. Familiarity with operational technologies, including Docker (required), Chef, Puppet, ZooKeeper, Terraform, and Ansible (preferred).Œæ An ability to periodically deploy systems to on-prem environments.Œæ Mastery of key development tools such as GIT, and familiarity with collaboration tools such as Jira and Confluence or similar tools.Œæ Experience with Teradata SQL, Exadata SQL, T-SQL Strong experience in graph and stream processing Experience in migrating SQL from traditional RDBMS to Spark and BigData technologies Experience in building language parsers using ANTLR, query optimizers and automatic code generation In-depth knowledge of database internals and Spark SQL Catalyst engine "
